thread_id,full_conversation,total_turns,customer_turns,company_turns,length_bucket,dm_signal,escalation_signal,intent,interaction_type,resolution_status,evaluation_quality
GWR_000070,"Customer: @GWRHelp @127465 any chance in reducing the number of announcements? Many are pointless/long.AtTempleMeads regularly hear 5 separate
Customer: @GWRHelp @127465 Announcements about single train when on platform. On some trains is just as bad. Actual useful info gets lost&amp;disrupts a peaceful journey.
Customer: @GWRHelp @127465 Travelling in Italy over the summer &amp; difference in announcements on trains &amp; at stations was striking and made more a more pleasant journey
GWRHelp: @589700 @127465 Hi there. Sorry you feel like this. Announcements are needed for safety purposes and to keep customers informed- Josh
Customer: @GWRHelp @589700 @127465 When they go on and on people just switch off and don't listen to them.  Can't people walk anywhere without falling over - No need to say
Customer: @GWRHelp @127465 Hi, I don't doubt some are but are 4 or 5 platform announcements in 2-3 minutes necessary? Many airports are free of them! Are they unsafe?
Customer: @GWRHelp @127465 The DfT's note on removing road signage clutter is interesting/comparable. Info overload can decrease safety. Ofcourse some are still needed",7,6,1,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000071,"Customer: @GWRHelp Really disappointed with your service between Bridgend and Bristol TM today. No prior warnings of a replacement bus service. If I’d of known I would’ve gone in the car. Let down again by the “Great” British public transport system.
GWRHelp: @748859 Hi Ryan. These works have been advertised through National Rail Enquiries and on our website:  https://t.co/vTd6jwaTk9. Sorry for any problems they've caused. Lewis
Customer: @GWRHelp That’s not a good enough reply. Not everyone is going to check the website before travelling. It was a spontaneous decision to travel today. I was told nothing in the station ticket office, no announcements. “You should’ve check the website” is a terrible excuse.
Customer: @748859 @GWRHelp Shouldn’t have to check your website, your staff should inform passengers before they board, that’s just common sense surely. What about older generations who don’t use the internet?
GWRHelp: @748859 Customers are always advised to check prior to travelling, especially at weekends when the majority of works take place. Bridgend is an Arriva station not one of ours but there should have been posters on display advertising the works. Lew
GWRHelp: @748862 @748859 Hi Hannah. Bridgend isn't one of our stations, it is manged by Arriva but there would have been posters at the station as well. Lewis
Customer: @GWRHelp I’m really not satisfied at all with what you’re saying. When you’re backed into a corner about policy, you just palm me off onto another company. Really disappointed with your customer service. I will be looking into more formal avenues of complaining about this.
GWRHelp: @748859 To make a formal complaint please email our Customer Support team at __email__. Rach",8,4,4,,FALSE,FALSE,ROUTE / TIMETABLE / STATION,complaint,unresolved,good_candidate
GWR_000072,"Customer: Hi @GWRHelp the ticket office is closed at my station. There are no machines. The train is to crowded to reach the train manager. Do I get a fine the other end for this?
Customer: @139600 @GWRHelp This happened to me last week and it was ok there was no fine
Customer: @464686 @GWRHelp Thanks. I've never encountered it before. I used season tickets for years.
GWRHelp: @139600 @464686 Hello Rachel. You may purchase a ticket at the first opportunity either aboard or at the destination. - Jordan
Customer: @GWRHelp @464686 Thanks Jordan. That is exactly what happened. I appreciate the reply.n
GWRHelp: nan",6,4,2,,FALSE,FALSE,BOOKING / TICKETS,question,resolved,good_candidate
GWR_000073,"Customer: @GWRHelp please turn the heaters off on SVB line.  It gets packed and hot - we can't breathe.  We don't need heaters.
GWRHelp: @552112 Hi Mandy. Apologies for the difficult conditions. What was the scheduled departure time of this service please and which carriage? Rach
Customer: @552112 @GWRHelp @GWRHelp  so yet again 2 coaches for btm to Cardiff on 17.20, what’s the reason tonight? Couldn’t be bothered to attach another one?
GWRHelp: @323870 @552112 Hi Jenny. This is due to more trains than usual being in for repair. Apologies for this - Josh
Customer: @GWRHelp @552112 Always the same thing but I heard it’s all been about pushing the new trains out so engineers to fix older ones!!!!!
GWRHelp: nan",6,3,3,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000074,"Customer: Thanks @GWRHELP for not meeting us with a ramp Not going to get home for hour &amp; 1/2 instead of 20 mins. #Oxford
#Didcot
GWRHelp: @473633 Hi Sofie. Sorry to hear this. Did you have booked assistance? Rach
Customer: @GWRHelp No, but don't bother telling me it's best to book in advance we never know 1/2
Customer: @GWRHelp when my mum will be well enough to travel and even if we do it doesn't mean you'll get met. 2/2
GWRHelp: @473633 1/2 Apologies again for the issues you and your mother faced Sofie, I appreciate this is frustrating.
GWRHelp: @473633 2/2 We do need notice to guarantee assistance but will do all we can when it's not possible to book in advance. Phil.",6,3,3,,FALSE,FALSE,ACCESSIBILITY / SPECIAL ASSISTANCE,complaint,unresolved,good_candidate
GWR_000075,"Customer: Apologies to @GWRHelp staff at Filton abbey wood who wanted to check my ticket. It was with colleagues on the train at platform 3 #late
Customer: @GWRHelp Here’s proof that I did indeed have a ticket! https://t.co/CC769asKQA
GWRHelp: @307375 Hi Paul. What happened? Lewis
Customer: @GWRHelp Nothing bad, my colleagues had ticket on assumption there were no barriers at Filton AW. Staff wanted to check ticket. Explained situation..
Customer: @GWRHelp ..as fast as I could as train was pulling into platform. Staff agreed to let me board. I looked a state as I had sprinted to get there !
GWRHelp: @307375 Pleased to see my colleagues were understanding and and you made the train. Enjoy the rest of your journey. Lewis",6,4,2,,FALSE,FALSE,BOOKING / TICKETS,information,resolved,good_candidate
GWR_000076,"Customer: @GWRHelp 6:52 st.davids to LND this morning delayed call me cilla black but surprise the rtn this evening also delayed £150 not well spent
GWRHelp: @286079 Hi Clare. Sorry for the delays today. What service are travelling on this evening? Rach
Customer: @GWRHelp should be the 19;45 from Paddington to st.davids just frustrating that not a single train I’ve been on this year has run to time
GWRHelp: @286079 I appreciate this is frustrating Clare, the reason for the delay has yet to be attributed. Rach",4,2,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000077,"Customer: @GWRHelp what an unpleasant experience on a packed train to London Paddington today.  How do you even get to the toilet?  Rammed, overcrowded, stressful - not like your Enid Blyton adverts at all!
GWRHelp: @473695 Sorry to hear it's crowded on board - Which service are you on please? Phil.",2,1,1,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000078,"Customer: @GWRHelp your website is rubbish. I login in, try to book tickets. asks me to login, says I need to do a proper email address. login again, try to book same tickets, duplicates tickets. It now thinks I'm buying 3 lots of the same journey. WHAT.
GWRHelp: @508130 Hi Alan, sorry to hear this. Can you try clearing your cache/cookies or using another web browser please? -Andy
Customer: @GWRHelp i used @123241 instead.",3,2,1,,FALSE,FALSE,TECHNICAL / WEBSITE / APP,complaint,unresolved,good_candidate
GWR_000079,"Customer: No catering at all on v busy #London train - come on @GWRHelp - get the kettle on !! ☕️👎
GWRHelp: @811347 Hi Nigel. Which service is this please? Have you spoken to staff on-board about this? Natalie
Customer: @GWRHelp It was the Plymouth to London train - I joined it from Taunton at 7.18 and it was repeatedly announced no catering at all on board !
GWRHelp: @811347 Thank you and apologies for the lack of catering facilities on-board. I appreciate this is disappointing. I don't have info as to why this is I'm afraid. Natalie",4,2,2,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000080,"Customer: Bring back the old trains!! I asked for an alcoholic beverage, then get told ‘we don’t give out hot water’ clearly something wrong with my West Country twang, then to be told no card payments!! 🤣🤣🤣 @141614 @GWRHelp
GWRHelp: @486789 Sorry to see this James. There might be a problem with their card machine. We'd normally accept card payments on-board. Natalie",2,1,1,,FALSE,FALSE,PAYMENT / CHARGES,complaint,unresolved,good_candidate
GWR_000081,"Customer: @GWRHelp on the 1918 from Paddington. Almost zero updates. Trains flashing by at 100mph but we’re stationary. If there really is a bridge strike issue why are other trains going past us? Dreadful handling of a problem.
GWRHelp: @730114 Hello. Apologies for the delay, this was due to a road vehicle colliding with a bridge between Maidenhead and Slough. Some lines was affected. - Jordan",2,1,1,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,resolved,good_candidate
GWR_000082,"Customer: 1 hour and 20 minutes delayed train... this is not why I spend £200 odd on a train ticket each month 😠👎🏽 @GWRHelp https://t.co/yvPROWTDMq
GWRHelp: @347017 Hi there. Really sorry for this Jade. Delays have been caused by an earlier broken down CrossCountry train - Josh",2,1,1,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000083,"Customer: @GWRHelp absolute joke. Newbury to London delayed 10min yesterday. 10mins today and it terminates in reading. Waste of money non service
GWRHelp: @522696 Which service did you travel on please, Simon? - Jordan
Customer: @GWRHelp Today it's the 10:57 to London yesterday it was the 07:47. Delays at Newbury are becoming increasingly frequent
GWRHelp: @522696 Sorry for the delay today, this was due to earlier signalling problems which impacted the previous journey. - Jordan",4,2,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000084,"Customer: The award for the most shockingly slow/poor Wi-Fi goes to @GWRHelp Early morning, train is empty &amp; signal can barely power a 20w 💡#pointless https://t.co/12YPtnXa4o
GWRHelp: @283133 HI Mark. Sorry it's slow. Speeds vary throughout the journey based on network coverage. Lewis
Customer: @GWRHelp No its not, I make this trip weekly &amp; service is always slow. If you’re going to provide a free service, make sure it’s up to the job!",3,2,1,,FALSE,FALSE,TECHNICAL / WEBSITE / APP,complaint,unresolved,good_candidate
GWR_000085,"Customer: @GWRHelp Just wondering why a single from Swansea to Cardiff is £11 (ridiculous) with a 16-25 railcard?! I usually pay around £10 return😡
GWRHelp: @498136 Hi Lauren. Where can you see this fare please? Rach
Customer: @GWRHelp Hi Rach, here - and this is with a railcard applied https://t.co/3CUCLqEYsy
GWRHelp: @498136 Can you try on our website please. :) https://t.co/DiHkpW5oWw
Customer: @GWRHelp Just did!! Nothing changed https://t.co/yEfT6yLup5
Customer: @GWRHelp ?? https://t.co/BWuBFCT7Z0
GWRHelp: @498136 Can you try clearing your cache and cookies or try another browser please? Rach
Customer: @GWRHelp I will but my mum just tried on her laptop and it says the exact same
Customer: @GWRHelp Just cleared them and still got the exact same price (£11 and £11.10). Help please
GWRHelp: @498136 I'm not sure why, you will need to call our Telesales team, you can contact them on 03457 000 125 to purchase your tickets. Rach
Customer: @GWRHelp Thanks. If I went to a ticket machine at the station, would it have the £7.35 price?
GWRHelp: @498136 Yes, as it should be £7.35 for an anytime single from Swansea to Cardiff. Rach",12,7,5,,FALSE,FALSE,BOOKING / TICKETS,question,resolved,good_candidate
GWR_000086,"Customer: Two platform alterations &amp; delays - now told to get London Paddington train. @GWRHelp seems every time I get a train it is a nightmare. 🙄😡 https://t.co/NSXD7yLebl
GWRHelp: @335640 Hi Georgia. What journey are you making please? Phil.
Customer: @GWRHelp Oh Phil. A mere journey from Bristol to Bath. I’m nearly there. It’s been an ordeal. Thanks for ur support through these trying times. Xxxx
GWRHelp: @335640 Sorry for the difficulty you're having this evening Georgia, I hope your future journeys are better. Phil.
Customer: @GWRHelp A girl can dream Phil. A girl can dream...",5,3,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000088,"Customer: @GWRHelp day two of my attempts to use the train. The 708 is delayed till 758.
What's the reason today please?
GWRHelp: @799113 Hello. There are delays on this line this morning due to signalling problems. Sorry about this. Natalie
Customer: @GWRHelp @GWRHelp in light of the cancellation of the 708 and the 732, is there realistically any hope of the 758 running? Need to know if it's worth waiting around
GWRHelp: @799113 The 0753 is expected to run but may be delayed, a fix has been implemented. Phil.",4,2,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,question,resolved,good_candidate
GWR_000089,"Customer: @GWRHelp is the 9.42 Oxford Marlybone train being held to wait for the late Bristol train please.
GWRHelp: @542838 Hi. Sorry for the delay. The Chiltern train has left on time I'm afraid. If this was missed then the next train for London will be at 1044.",2,1,1,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,question,unresolved,good_candidate
GWR_000090,"Customer: NO driver available for the 9. 02 to Paddington from Bristol Parkway  @GWRHelp is not acceptable management!
GWRHelp: @264585 Hi Gail. Apologies for the delay to your journey. Rach",2,1,1,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000091,"Customer: @GWRHelp so, chaos for my ride into London this morning from Maidenhead and chaos trying to get back tonight from Paddington. 👿
GWRHelp: @311928 Sorry for the difficulty today Martin, this evening there was a signal fault between Paddington and Hayes. Phil.
Customer: @GWRHelp @311928 then why was your website saying it was by Ladbroke Grove!?!
GWRHelp: @131121 @311928 It was, but main effect on services was between Paddington and Hayes. Phil.
Customer: @GWRHelp why can't your driver apologise or even let us know what's going on? Been stopped for so long and when we do move it's so slow
Customer: @GWRHelp should have been home by now and not even passed Southall
GWRHelp: @131121 Hi Julia. Apologies for the lack of announcements on this service this evening. Rach",7,4,3,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000092,"Customer: @GWRHelp I’m completely baffled by the continued active positive news flow about the Hitachi trains. Despite timetabled journey times longer than in the 1970s, it was still 40 minutes late and poured water everywhere. How on earth is this a positive step forward ?
GWRHelp: @121325 Hi. Back in the 1970s there were fewer stops than currently. It was 40 minutes late due to a late start and a minor technical fault. 1/2
GWRHelp: @121325 It is a positive step forward as our new trains will bring more capacity, faster journeys and more comfortable. 2/2  Rachel",3,1,2,,FALSE,FALSE,TRAIN / SERVICE INFORMATION,question,resolved,good_candidate
GWR_000093,"GWRHelp: Planned your weekend adventure yet? Book now at https://t.co/XbEL2juAHi https://t.co/mperK38QKE
Customer: @GWRHelp Plan my weekend adventure? What on the weekend bus service because of engineering works?
GWRHelp: @175687 Hi there. Did you purchase this ticket on our website? Rach
Customer: @GWRHelp No chance better to drive! Always late, always signal problems love to otherwise!
GWRHelp: @399934 Hello. What journey are you making with us today please? Natalie
Customer: @GWRHelp One that's always late
Customer: @GWRHelp Back to work on Monday, booked on the 1044 from Plymouth for a 1800 flight from Heathrow 🤞🤞🤞 hope there are no delays due to storm Brian 🤣
GWRHelp: @687805 Hi Andrew. I hope your journey goes well on Monday. Have a nice weekend :) Natalie
Customer: @GWRHelp I hope it’s not 1st class because my experience was appalling
GWRHelp: @322763 Hi Bex. Sorry to hear this. What issue did you have please? - Josh
Customer: @GWRHelp Totally ignored by staff. Asked 4 cup of tea, told “walk to the buffet car &amp; get it yourself” while 5 staff chatted. I complained, pointless
GWRHelp: @322763 Really sorry to hear this. Who did you complain to please? - Josh
Customer: @GWRHelp GWR, got a response 6 months later saying my email went into spam 🙄
Customer: @GWRHelp Side bar - service has improved but ...short trains at peak times. Really 😳. Always crowded. Always 😡. New carriages are nice 👍🏾.
GWRHelp: @336453 Hi Brian. Glad to hear you like the #GWRNewTrains. Apologies for any discomfort. Rach
Customer: @GWRHelp The adventure being find a seat because there are no reservations.
GWRHelp: @352715 Hello Muriel. If seat reservations were made and you had to stand, compensation is due through __email__. - Jordan
Customer: @GWRHelp If by adventure you mean hovering above a biological hazard (your toilet) yesterday..
Clean your toilets instead of making expensive adverts
GWRHelp: @399697 1/2 Sorry to hear there was a problem. Trains are cleaned overnight and we do have cleaners en route too.
GWRHelp: @399697 2/2 If you can report any issues to us at the time we can get them sorted. Phil.
Customer: @GWRHelp Well, that was as useful as a chocolate fire guard Phil. So basically, deal with it, yeah? There was no guard on the train.
Customer: @GWRHelp £60 on a train for this. https://t.co/JFadg4zbrF
GWRHelp: @399697 1/2 If you can let us know at the time, we can arrange for it to be cleaned. It will now have been cleaned overnight in the depot.
GWRHelp: @399697 2/2 Apologies again for the experience you had on board yesterday. Phil.
Customer: @GWRHelp Well I’m glad they “get cleaned overnight” that truly makes up for the thousands of people that use and block them during the day 🙄
Customer: @GWRHelp Your apology means nothing to me, I’m afraid, let’s be honest, you couldn’t care less. Your name may have changed..same old shitty service.
Customer: @GWRHelp As for the guard, I couldn’t see, nor was I approached by 1. I highly doubt, from experience of said guards, they’d get busy with a plunger
GWRHelp: @399697 We also have cleaners travelling on trains across the network, apologies this toilet did not get attended to in time. I'll record feedback.
Customer: @GWRHelp Well I’ve never, ever seen one. Are they disguised like Air Marshals?
GWRHelp: @399697 No, they wear a uniform. I do hope your future journeys are better. Phil.
Customer: @GWRHelp Well, I won’t hold my breath Phil, for fear I would die. (A bit like using your toilets).
Customer: @GWRHelp You were a lot of help to the disabled passenger stuck on Chippenham station last night as the lift was closed!
GWRHelp: @577132 Hello. Sorry to see this. For any complaints against staff please send full details to __email__ and this will be fully addressed.
Customer: @GWRHelp Chippenham Street Pastors will be complaining I believe as they helped the lady in the absence if GWR staff
Customer: @GWRHelp Is this advert saying no dogs, like find the dog other means for the same journey? Is it?
GWRHelp: @724884 Hi James. Can you please explain what you mean? Rach
Customer: @GWRHelp The dog is with the family as the train journey start but see like he is everywhere but on the train till reunited with family, no.?
Customer: @GWRHelp Just me thinking is it a subtle message to say not suitable for dogs?
GWRHelp: @724884 Dogs are more than welcome on our services, so long as they are on a lead and off seats. :) Rach
Customer: @GWRHelp Got any new trains yet?
GWRHelp: @733261 Hi Andrew. Indeed we do. Have you seen the photos on our page? :) #GWRNewTrains Rach
Customer: @GWRHelp Oh dear they don't work though do they #bringbackbritishrail
GWRHelp: @733261 They are in operation daily, and generally running without issue. Hope you get to travel on one soon! Phil.
Customer: @GWRHelp more seats, more trains and more bullshit from GWR.  That advert is completely removed from reality.  Try the 0744 from trow to bristol
GWRHelp: @581376 Sorry for any crowding you've experienced on board - More carriages with additional seats are coming to this route in January. Phil.
Customer: @GWRHelp Yeah you've been saying that for the last ten years and nothing has changed.
GWRHelp: @581376 I hope you notice the improvements that the additional carriages bring in January. Phil.
Customer: @GWRHelp See my point on the advert though?
GWRHelp: @724884 I'll make sure your feedback is recorded on this James. Phil.
Customer: @GWRHelp Good advert. Evokes that spirit of adventure, which was in abundance tonight. Can I claim my taxi fare home for the cancelled train?
GWRHelp: @459087 Hello. Apologies for the delay to your journey. What service were you booked to travel on please? Rach
Customer: @GWRHelp Trying to book seats from Reading to Swansea on Jan 2nd and the website not playing ball 🙈
GWRHelp: @482216 Hi, sorry to hear this, have you tried calling 0345 7000 125, its our Booking Line? AndyD
Customer: @GWRHelp Are dogs allowed on the rail replacement bus service?
GWRHelp: @495087 Hi Roger. They are more than welcome, they must be kept off seats though. :) Rach
Customer: @GWRHelp Hi, Rach. Many thanks for clarifying. Just one more thing ... do dogs need a special ticket to get on the train/bus?
GWRHelp: @495087 No problem Roger. :) No they don't. Rach
Customer: @GWRHelp appropriate you've gone with retro look because on recent trip to Cornwall your wifi performed like it was being beamed in from the 1950s!
GWRHelp: @511189 Hi Liam. Speeds do vary throughout the journey based on network coverage but I am sorry it was slow. Lewis
Customer: @GWRHelp yes - from slow to really sloooow!
Customer: @GWRHelp Trying to but there don’t seem to be any trains from London to Stroud on 3 December- finding a train seems to be the adventure
GWRHelp: @414803 Hi John. The timetable is not yet confirmed for 3 December due to engineering works planned for this weekend. Apologies for the delay in this. Phil.
Customer: @GWRHelp This is 740% better than any Christmas advert this year. Well done.
GWRHelp: @697671 Glad you like it Harriet! :) Natalie
Customer: @GWRHelp It's really lovely. Who did the animation?
GWRHelp: @697671 The idea was created by advertising agency, adam&amp;eveDDB and the animation was created by production company, Friends Electric :) Natalie
Customer: @GWRHelp Thankyou Natalie, it's charming.
Customer: @GWRHelp Maybe future ads can have some people who aren't white, that would be a cool adventure
GWRHelp: @706340 Hi there. We picked The Famous Five campaign solely for their spirit of adventure, and we felt it was important to remain true to the original books. The broader casting of our commercial reflects our ethnically diverse customer base- Josh
Customer: @GWRHelp The original book did have Rromani &amp; Jewish ppl. (They were just villains. Bc the original books. were racist.)
Customer: @GWRHelp But I also I get you didn't make the ad, Josh, sorry for being kinda caustic, but not sorry for the content if it means you pass that feedback along to the advertising dept
GWRHelp: @706340 We will most certainly feed this back to our marketing team. Rach
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan",92,40,52,,FALSE,FALSE,OTHER,other,unresolved,bad_candidate
GWR_000094,"Customer: @GWRHelp Kingham station is listed as a place to collect pre paid tickets on your site but there is no ticket machine there and the ticket office doesn't open all day. This should be removed as an option.
GWRHelp: @265107 Hi Luke. This has to be advertised as there are collection facilities there. If the ticket office is closed customers can travel on the collection reference and can collect at their first opportunity  - Josh
Customer: @GWRHelp That is not clear anywhere. I would have expected a penalty fare if I didn't have tickets. I also didn't know that you can collect them from any machine even though you have to choose one on the Web site.
Customer: @GWRHelp The ticket office is also closed most of this week which should be reflected in the list of collection points.
GWRHelp: @265107 Thanks for the feedback Luke. It has been noted for consideration - Josh
Customer: @265107 @GWRHelp Depends which website you use. Some do actually say tickets can be picked up from any station. Some even say if station machines are broken then you can travel with the print out and pick up at next working station .",6,4,2,,FALSE,FALSE,BOOKING / TICKETS,complaint,unresolved,good_candidate
GWR_000095,"Customer: @GWRHelp Hi, I have pre booked tickets for the 15.21 Cardiff Cent to Swindon train but on your website it's not showing, can you advise?
GWRHelp: @487810 Hi Rebecca. Are you travelling today? There's a service at 1526. Natalie
Customer: @GWRHelp Hi Natalie, yes traveling today. The ticket says 15.21, I can see the 15.26 online. I'm worried as the 15.21 I have has seats booked.
Customer: @GWRHelp I've had to buy new tickets for the 15.26 train today, so with my 15.21 tickets, as the were booked in advance, can I still get a refund?
GWRHelp: @487810 Rebbeca, the ticket you had for the 1521 service would be valid on the 1526 as there is no 1521 service. 1/2 -Rach
GWRHelp: @487810 As your ticket is an advance purchase it is non-refundable. Can you DM me a photo of your tickets please? 2/2 Rach",6,3,3,,FALSE,FALSE,BOOKING / TICKETS,question,unresolved,good_candidate
GWR_000096,"Customer: @GWRHelp @121203 NO CALLBACK as promised by three ‘customer service’ operators!! #badcustomerservice @418 @417
GWRHelp: @603529 @121203 @418 @417 Hello. So sorry to hear this. I have replied to the private message you sent us. Rach",2,1,1,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000097,"Customer: This isn't really a window seat, isn't it @gwrhelp? https://t.co/5c7JxQDorK
GWRHelp: @649598 Hello Morena. Have you tried the un-reserved carriage for another seat? - Jordan
Customer: @GWRHelp That's not the issue. This should not be allocated when you book as a window seat.
GWRHelp: @649598 We can only match preferences to what's available on-board. The earlier you book the better chance you have of getting the desired seats. - Jordan",4,2,2,,FALSE,FALSE,BOOKING / TICKETS,complaint,resolved,good_candidate
GWR_000098,"Customer: @GWRHelp Hi, what train will be on the first Bristol train from Weymouth tomorrow (18th Nov) and what trips will the SWT branded 158885 that you have be on ?
Thankyou
GWRHelp: @236839 Hello Ben. The first train from Weymouth departs 0638. I'm unable to check the type of train until tomorrow morning. - Jordan
Customer: @GWRHelp It’s usually the same train that does the 2313 into Weymouth. Would you be able to find out what’s running on that tonight please?
GWRHelp: @236839 Train number 150265 if that helps! :) - Jordan",4,2,2,,FALSE,FALSE,TRAIN / SERVICE INFORMATION,question,resolved,good_candidate
GWR_000099,"Customer: @GWRHelp just booked 3 journeys to Worcester in December. £150. Need to book 4 more in Jan. Same services. Would total over £280!!! WHY?
GWRHelp: @689047 Hi James. What journey is this for? Rach
Customer: @GWRHelp Monday 6.52am Paddington to Worcester Foregate, returning 17.28 on fridays. Same journey. Average £20 more per journey in Jan.
GWRHelp: @689047 Advance fares between London and the North Cotswolds are not yet open https://t.co/4BYUNd7mJY -Andy
Customer: @GWRHelp a) Why not? And b) When will they be? And c) is this just a way of squeezing more cash out of people?
GWRHelp: @689047 The timetable is not yet confirmed for that route, once it is reservations and advance fares will open. Hopeful this will be in the next few weeks. -Andy
Customer: @GWRHelp So how come I CAN book this journey on several websites but for the highest price only? Seems a little devious.
GWRHelp: @689047 As my colleague Andy stated above, you can book these but advance fares are not yet available. Rach
Customer: @GWRHelp but WHY? I'm booking dozens of journeys and find this very frustrating.
GWRHelp: @689047 Because the revised timetable is yet to be confirmed. Sorry for the time this is taking. Rach",10,5,5,,FALSE,FALSE,BOOKING / TICKETS,complaint,unresolved,good_candidate
GWR_000100,"Customer: @GWRHelp Excellent service in 1st class on the 16.04 from Plymouth to Reading this afternoon. Well done to the chap with the trolley #polite
GWRHelp: @447514 Hi there. Brilliant to hear this. I will make sure this is passed on - Josh
Customer: @GWRHelp @GWRHelp Hello again. I'm on your train from Gatwick to Reading. It arrives at 18.26. The Plymouth train I need leaves at 18.31. Very tight.
Customer: @GWRHelp I have to get from platform 1 to Platform 7. I think that's a fair distance. I'll speak to the conducter on this train. Thanks.
GWRHelp: @447514 Hello, platform 7 is very close to platform 1 you don't need to go up any stairs or lifts it's about a 30 second walk. -Andy
Customer: @GWRHelp Ok thanks. The conducter reckons we'll arrive at 5 or 6 anyway, which are near 7. I'm moving to the front of the train too.
Customer: @GWRHelp Made it, thanks to the conducter on the Reading train, really helpful. Thanks.
GWRHelp: @447514 You're welcome, pleased you made the train. Have a lovely evening. - Jordan
Customer: @GWRHelp Also the train manager has allowed me to use the ticket for the later train. GWR seem to know how to look after customers really well.
GWRHelp: @447514 Glad to hear it - Hope the rest of the journey goes much more smoothly. Phil.",10,6,4,,FALSE,FALSE,ROUTE / TIMETABLE / STATION,question,resolved,good_candidate
GWR_000101,"Customer: Great stuff @GWRHelp looking out for the safety of a woman with a peanut allergy on board the 10.30 redruth to London today. https://t.co/QNLbMLX31J
GWRHelp: @352914 Hi Joanna. This is great to hear :) Which staff members dealt with this and on what part of the journey was this specifically please? - Josh
Customer: @GWRHelp They are all doing it ongoing, whole team effort to keep one very vulnerable passenger safe. We are all impressed.
GWRHelp: @352914 Thanks Joanna, will share your comments with their managers. -Andy",4,2,2,,FALSE,FALSE,OTHER,other,resolved,bad_candidate
GWR_000102,"Customer: @GWRHelp 09.15 to Slough - cancelled, 09.35 not calling at Slough , 09.45 - cancelled. You're an absolute joke of a company.
GWRHelp: @256088 Hello Oli. Are you travelling from Paddington this morning? Rachel
Customer: @GWRHelp Yes , no trains to slough from 08.40 to 10.15. is this an acceptable service for GWR?
GWRHelp: @256088 I can appreciate this is frustrating. If delayed by an hour you can claim compensation here: https://t.co/kZncdam7bx. Rachel",4,2,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000103,"Customer: Hi @GWRHelp - My friend @117197 tweeted this to you yesterday &amp; again today. Still awaiting a reply. This is a journey we are making together. Please give a response soonest. https://t.co/zRLWWTXQsX
GWRHelp: @233485 @117197 Hi. The message from yesterday was assigned to a colleague, this meant the new one today didn't come through to the main inbox. I'll look into this now. Lewis
Customer: @GWRHelp @233485 Hooray!
Customer: @117197 @GWRHelp Lewis? Are you still working on this?
GWRHelp: @233485 @117197 Lewis has finished his shift but I've replied to Sam. Phil.
Customer: @GWRHelp @117197 Thanks Phil. I think there's a valid case for your site to show all possible routes/fares &amp; then the customer can select the one they want 1/2
Customer: @GWRHelp @117197 The site displaying the ones that it ""thinks"" the customer would most likely want/use means missing out on good deals - Would be good if you could feed this back? 2/2
Customer: @GWRHelp @233485 Thanks for your help Phil, and to Lewis. My overriding feeling is that it should show the passenger all options and it be up to them.
Customer: @233485 @GWRHelp Said it better than me!
GWRHelp: @117197 @233485 Thanks for the feedback on this both - I appreciate what you're saying and I'll make sure your views on this are recorded. Phil.
Customer: @GWRHelp @233485 Thanks Phil. Same applies to an All Zones Travelcard. Available via NRE website but not yours that I can see.
GWRHelp: @117197 @233485 If you enter 'London Zones 1-6' as the destination it should show travelcard options. Phil.
Customer: @GWRHelp @233485 You’re quite right Phil, apologies!
GWRHelp: @117197 @233485 No worries :) Phil.",14,9,5,,FALSE,FALSE,BOOKING / TICKETS,information,resolved,good_candidate
