thread_id,root_tweet_id,turn_index,tweet_id,author_id,speaker,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
GWR_005094,2764595,2,2764592,GWRHelp,company,False,2017-11-21 08:32:59+00:00,@220164 Hi there. Apologies for any discomfort. Our maintenance team are working hard to get all trains running on this service - Josh,"2764593,2764594",2764595.0
GWR_005094,2764595,3,2764594,220164,customer,True,2017-11-21 08:34:18+00:00,@GWRHelp Another generic response. Maybe you need to invest in more carriages so that you have enough to cope with maintenance periods.,,2764592.0
GWR_005094,2764595,4,2764593,127296,customer,True,2017-11-21 08:35:14+00:00,@GWRHelp @220164  https://t.co/IalVk2fguW,,2764592.0
GWR_005095,968981,1,968981,350017,customer,True,2017-10-14 08:38:49+00:00,@GWRHelp hi what is the postal address for refund request forms to be sent to?,968980,
GWR_005095,968981,2,968980,GWRHelp,company,False,2017-10-14 08:40:38+00:00,@350017 Hello. Is this for a completely unused ticket or a delay claim? Natalie,968977,968981.0
GWR_005095,968981,3,968977,350017,customer,True,2017-10-14 08:49:38+00:00,"@GWRHelp Unused ticket booked the wrong date, I’ve filled out the form for same day refund but form only gives free post GWR Refunds as address.",968975,968980.0
GWR_005095,968981,4,968975,GWRHelp,company,False,2017-10-14 08:51:33+00:00,@350017 The full address is just: Freepost GWR Refunds. Lewis,968976,968977.0
GWR_005095,968981,5,968976,350017,customer,True,2017-10-14 10:05:00+00:00,@GWRHelp No Postcode?,968978,968975.0
GWR_005095,968981,6,968978,GWRHelp,company,False,2017-10-14 10:08:03+00:00,@350017 No postcode - that's the new Freepost style of Royal Mail. Natalie,968979,968976.0
GWR_005095,968981,7,968979,350017,customer,True,2017-10-14 10:19:18+00:00,@GWRHelp Cheers,,968978.0
GWR_005096,1612654,1,1612654,494853,customer,True,2017-11-05 12:23:51+00:00,"@GWRHelp rail replacement bus was 40 mins late at thatcham Today.  No information and waiting room closed!  Awful service,  very frustrating","1612653,1612655",
GWR_005096,1612654,2,1612655,GWRHelp,company,False,2017-11-05 12:25:07+00:00,@494853 Hi Eva. Sorry to hear this. We have just had a report that the bus broke down. Sorry for this. Rach,1612656,1612654.0
GWR_005096,1612654,3,1612653,GWRHelp,company,False,2017-11-05 12:25:19+00:00,@494853 The next replacement bus is the 1234. Rach,,1612654.0
GWR_005096,1612654,4,1612656,494853,customer,True,2017-11-05 16:09:16+00:00,@GWRHelp Will there be any compensation or how do I look into it?,1612657,1612655.0
GWR_005096,1612654,5,1612657,GWRHelp,company,False,2017-11-05 16:10:32+00:00,@494853 I'm afraid no compensation would be available. You can make a formal complaint by emailing __email__. Rach,,1612656.0
GWR_005097,2895327,1,2895327,509803,customer,True,2017-11-28 16:03:41+00:00,@GWRHelp websites differs to station annoucements. Which is correct please? https://t.co/GWIPh3Lpja,2895325,
GWR_005097,2895327,2,2895325,GWRHelp,company,False,2017-11-28 16:10:26+00:00,"@509803 Hi Steve. This isn't our website. This is a @nationalrailenq website, where are you travelling from please? Rachel",2895326,2895327.0
GWR_005097,2895327,3,2895326,509803,customer,True,2017-11-28 16:13:13+00:00,"@GWRHelp @nationalrailenq St Austell to Lostwithiel.
Thanks.",2895328,2895325.0
GWR_005097,2895327,4,2895328,509803,customer,True,2017-11-28 16:15:45+00:00,@GWRHelp @nationalrailenq Announcements now match the site.. So should be arriving shortly.. Thanks.,2895329,2895326.0
GWR_005097,2895327,5,2895329,GWRHelp,company,False,2017-11-28 16:19:30+00:00,@509803 @nationalrailenq Hi Steve. Glad the announcements now match. Sorry for the earlier confusion. Lewis,,2895328.0
GWR_005098,858649,1,858649,323875,customer,True,2017-10-20 16:41:17+00:00,"My first journey on a Hitachi bio mode train .
Very Nice ! loads of legroom.Great air con .
@GWRHelp @154402 @323876 @323877 https://t.co/punkmtPw0L",858648,
GWR_005098,858649,2,858648,GWRHelp,company,False,2017-10-20 16:47:54+00:00,@323875 @154402 @323876 @323877 Hi there. Really glad to hear you enjoyed the journey - Josh,,858649.0
GWR_005099,2116461,1,2116461,139589,customer,True,2017-10-19 05:32:14+00:00,"@GWRHelp in case you're not aware, platform lighting isn't working at Tilehurst",2116460,
GWR_005099,2116461,2,2116460,GWRHelp,company,False,2017-10-19 05:40:10+00:00,@139589 Hello. Thanks for letting us know. Will get this reported now. Natalie,,2116461.0
GWR_005100,1282708,1,1282708,409386,customer,True,2017-10-26 17:19:16+00:00,@GWRHelp Good evening! Are any seating plans available to view for the new ICE trains?,1282705,
GWR_005100,1282708,2,1282705,GWRHelp,company,False,2017-10-26 17:33:03+00:00,"@409386 Good Evening Andy! Not at the moment, but we are looking to update the website. - Jordan","1282706,1282707",1282708.0
GWR_005100,1282708,3,1282707,409386,customer,True,2017-10-26 17:34:50+00:00,"@GWRHelp Ok Jordan, thanks for that...any clues as to where Seat 19 is in Coach D as I've got neurological and visual impairment and therefore...",,1282705.0
GWR_005100,1282708,4,1282706,409386,customer,True,2017-10-26 17:35:46+00:00,@GWRHelp ...need plenty of space. Is it on a 2x2 table pattern...or do you have any photos of ICE interiors for 1st Class please?,1282709,1282705.0
GWR_005100,1282708,5,1282709,GWRHelp,company,False,2017-10-26 17:48:36+00:00,@409386 Can I speak to a colleague with more information and get back to you about this? - Jordan,1282710,1282706.0
GWR_005100,1282708,6,1282710,409386,customer,True,2017-10-26 17:49:13+00:00,"@GWRHelp Yes please Jordan, many thanks for this :)",1282711,1282709.0
GWR_005100,1282708,7,1282711,GWRHelp,company,False,2017-10-27 14:55:59+00:00,@409386 Hello Andy. I would advise calling the Assisted Travel Team on 0800 197 1329 who can help. The seating pattern is 2 x 2 for tables. - Jordan,,1282710.0
GWR_005101,1122483,1,1122483,384737,customer,True,2017-10-24 06:50:59+00:00,@GWRHelp 2nd day in a row my train has been delayed due to a broken down train! Can I get to work on time one day this week please?,1122482,
GWR_005101,1122483,2,1122482,GWRHelp,company,False,2017-10-24 07:02:06+00:00,@384737 Hi Eros. Apologies for the delay to your journey this morning. Rach,,1122483.0
GWR_005102,1060019,1,1060019,370288,customer,True,2017-10-23 12:42:18+00:00,@134996 @GWRHelp 1.30 pm Reading to Gatwick you have a super star amusing customer service member called TIM he’s your hero making us smile 😊,1060018,
GWR_005102,1060019,2,1060018,GWRHelp,company,False,2017-10-23 12:46:34+00:00,@370288 @134996 Hi Carol. This is lovely to hear! :) I will pass this on to his manager right away. Rach,,1060019.0
GWR_005103,2532136,1,2532136,407605,customer,True,2017-10-30 11:39:04+00:00,@GWRHelp just wanted to say how awesome Sam in the shop on this train is. She let me charge my phone and was just lovely and deserves credit,2532134,
GWR_005103,2532136,2,2532134,GWRHelp,company,False,2017-10-30 11:42:44+00:00,@407605 Hi there. This is great to hear. Which train was this on please? - Josh,2532135,2532136.0
GWR_005103,2532136,3,2532135,407605,customer,True,2017-10-30 11:45:09+00:00,"@GWRHelp Train no 43032, just arrived into London Paddington at 11:40

I boarded at Chippenham.",2532137,2532134.0
GWR_005103,2532136,4,2532137,GWRHelp,company,False,2017-10-30 11:47:10+00:00,@407605 Thanks for confirming. I'll make sure your message gets passed on. Lewis,,2532135.0
GWR_005104,1583155,1,1583155,487248,customer,True,2017-10-17 07:28:56+00:00,Does anyone know why trains are cancelled/delayed/slow into Bristol Temple Meads? @GWRHelp #BathSpa,"1583154,1583156,1583157,1583158",
GWR_005104,1583155,2,1583154,GWRHelp,company,False,2017-10-17 07:30:14+00:00,@487248 Hi Pippa. There are signalling issues due to rock fall. Sorry about this. Please check: https://t.co/h67fucsnqA. Natalie,,1583155.0
GWR_005104,1583155,3,1583156,,company,,,,,
GWR_005104,1583155,4,1583157,,company,,,,,
GWR_005104,1583155,5,1583158,,company,,,,,
GWR_005105,1147383,1,1147383,121325,customer,True,2017-10-24 07:12:25+00:00,@GWRHelp well ? https://t.co/0MlfgsiQio,1147382,
GWR_005105,1147383,2,1147382,GWRHelp,company,False,2017-10-24 14:05:02+00:00,@121325 Hello. Please can you let me know the journey details for the £1 Child Ticket with a Season Pass? - Jordan,,1147383.0
GWR_005106,1029199,1,1029199,363524,customer,True,2017-10-12 17:40:51+00:00,"If anyone has found a weekly ticket in my name on the 7:52 BNM-PAD @GWRHelp this morning, please let me know. Thanks!","1029198,1029200",
GWR_005106,1029199,2,1029200,GWRHelp,company,False,2017-10-12 17:57:03+00:00,@363524 Hi Agata. Have you logged this on to our lost property site at https://t.co/h8I7Lay827? -Rachel 1/2,,1029199.0
GWR_005106,1029199,3,1029198,GWRHelp,company,False,2017-10-12 17:57:11+00:00,@363524 &amp; Please log this on to the PAD lost property site https://t.co/9HDoBr6nOM. 2/2 Rach,,1029199.0
GWR_005107,684401,1,684401,283339,customer,True,2017-11-23 11:27:52+00:00,Hey @GWRHelp! There was no announcement on the 10am train to Bristol from Paddington that there was a disruption! We had to search to find out about someone being hit by a train. Now we are heading back in the direction of London with no information or instructions!,684400,
GWR_005107,684401,2,684400,GWRHelp,company,False,2017-11-23 12:01:18+00:00,@283339 Hi there. Really sorry for any lack of information. Which train are you on please? - Josh,,684401.0
GWR_005108,593332,1,593332,260485,customer,True,2017-12-03 16:57:16+00:00,@GWRHelp have you given up on seating reservations? #gwr,593331,
GWR_005108,593332,2,593331,GWRHelp,company,False,2017-12-03 17:35:11+00:00,"@260485 Which service are you referring to please, Tommy? - Jordan",,593332.0
GWR_005109,2244827,1,2244827,335124,customer,True,2017-11-10 20:18:22+00:00,"@GWRHelp Hi, why is the 19.49 BTM to BOA cancelled please?",2244826,
GWR_005109,2244827,2,2244826,GWRHelp,company,False,2017-11-10 21:07:30+00:00,@335124 Hi there. Apologies for the cancellation. This was due to the driver of the train being taken ill - Josh,,2244827.0
GWR_005110,2357393,1,2357393,210189,customer,True,2017-11-13 19:12:54+00:00,"@GWRHelp Why do your ticket machines at Reading offer tickets for tomorrow but only ""Anytime"" tickets. Hoping people buy them rather than the cheaper ""Off Peak"" option?",2357392,
GWR_005110,2357393,2,2357392,GWRHelp,company,False,2017-11-13 19:14:38+00:00,@210189 Hello Neil. The Anytime Ticket will allow customers to travel at anytime tomorrow. A full range of tickets can be purchased from the Ticket Office. - Jordan,2357391,2357393.0
GWR_005110,2357393,3,2357391,210189,customer,True,2017-11-13 19:16:53+00:00,@GWRHelp I realise that. Just curious why it doesn't offer the Off Peak tickets. Didn't bother me today as I'm traveling peak tomorrow but it will in a couple of days time.,2357390,2357392.0
GWR_005110,2357393,4,2357390,GWRHelp,company,False,2017-11-13 19:19:08+00:00,@210189 The machines won't at the moment although we are working to improve their selection. - Jordan,,2357391.0
GWR_005111,2366640,1,2366640,683162,customer,True,2017-11-13 23:09:34+00:00,@GWRHelp https://t.co/fDuYFiuESe,2366638,
GWR_005111,2366640,2,2366638,GWRHelp,company,False,2017-11-13 23:12:24+00:00,@683162 Hi Richard. Are you travelling right now? Where from and what's your scheduled departure time please? Natalie,2366639,2366640.0
GWR_005111,2366640,3,2366639,683162,customer,True,2017-11-13 23:28:14+00:00,@GWRHelp All resolved thanks.,2366641,2366638.0
GWR_005111,2366640,4,2366641,GWRHelp,company,False,2017-11-13 23:30:00+00:00,"@683162 That's good to hear, thanks for letting us know Richard. Natalie",,2366639.0
GWR_005112,1613897,1,1613897,495086,customer,True,2017-11-05 12:26:13+00:00,@GWRHelp will there be any advance tickets available for December 27th between Swindon and London please.,1613896,
GWR_005112,1613897,2,1613896,GWRHelp,company,False,2017-11-05 12:32:53+00:00,@495086 Hello Martin. Advance Tickets are available on this date from £14. I can see a departure from Swindon to London at 1120. - Jordan,1613894,1613897.0
GWR_005112,1613897,3,1613894,495086,customer,True,2017-11-05 12:44:12+00:00,"@GWRHelp Cheers, got it, thats booked. How about the return journey on January 2nd?",1613892,1613896.0
GWR_005112,1613897,4,1613892,GWRHelp,company,False,2017-11-05 12:47:41+00:00,@495086 Advance fares are yet to be released for January 2nd. :) Rach,1613893,1613894.0
GWR_005112,1613897,5,1613893,495086,customer,True,2017-11-05 12:49:17+00:00,@GWRHelp Any idea when they will be please Rach.,1613895,1613892.0
GWR_005112,1613897,6,1613895,GWRHelp,company,False,2017-11-05 12:55:24+00:00,"@495086 Our system is updated every Friday and we Tweet the latest booking horizons through Twitter. We don't have a time at the moment, sorry. - J",,1613893.0
GWR_005113,1822222,1,1822222,547042,customer,True,2017-10-15 17:35:11+00:00,@GWRHelp utter chaos trying to get from Swansea to London today. 6+hrs and 5 changes. Rubbish. Now queuing for 30mins for next train! https://t.co/4glunr0uHZ,1822221,
GWR_005113,1822222,2,1822221,GWRHelp,company,False,2017-10-15 17:40:54+00:00,@547042 Hi. Really sorry for for impact that the works have had today. I appreciate the added time to your journey must have been frustrating - Josh,,1822222.0
GWR_005114,2937684,1,2937684,812052,customer,True,2017-11-29 11:41:14+00:00,"First train was late, then the heating was broken, then the train broke down and now we are limping into Reading. Could do better @GWRHelp","2937685,2937683",
GWR_005114,2937684,2,2937683,GWRHelp,company,False,2017-11-29 11:44:40+00:00,@812052 Hi Andrew. Sorry for the delay this morning. What service are you travelling on please? Rachel,2937682,2937684.0
GWR_005114,2937684,3,2937682,812052,customer,True,2017-11-29 12:01:39+00:00,@GWRHelp 10:03 from Bristol Parkway,2937681,2937683.0
GWR_005114,2937684,4,2937681,GWRHelp,company,False,2017-11-29 12:13:55+00:00,"@812052 Thanks for confirming. I can see this service is now left Reading, apologies again for the delay. Rachel",,2937682.0
GWR_005114,2937684,5,2937685,,company,,,,,
GWR_005115,2637827,1,2637827,744492,customer,True,2017-11-17 20:18:32+00:00,@GWRHelp Less air con more heating in carriage D of the 20:17 Reading to London Paddington train please. It is November after all.,2637826,
GWR_005115,2637827,2,2637826,GWRHelp,company,False,2017-11-17 20:20:55+00:00,@744492 Sorry to hear it's too cold Siân. I'll get this reported. Natalie,,2637827.0
GWR_005116,2731610,1,2731610,480851,customer,True,2017-11-20 15:32:59+00:00,@GWRHelp are trains cancelled tonight between Bristol and Cam &amp; Dursley?,2731609,
GWR_005116,2731610,2,2731609,GWRHelp,company,False,2017-11-20 15:38:37+00:00,@480851 Hi Tony. Services are affected by a person being hit by a train earlier today. Replacement buses are in place from Bristol Parkway to Cam and Dursley. More info is at https://t.co/kSQp5pCyxo. Phil.,,2731610.0
GWR_005117,2901745,1,2901745,138898,customer,True,2017-11-28 18:01:03+00:00,@GWRHelp delayed 17.33 EAL-Banbury feels dangerously overcrowded. Nearly had my arm wrenched of it's socket by the barging hoards,2901743,
GWR_005117,2901745,2,2901743,GWRHelp,company,False,2017-11-28 18:27:11+00:00,@138898 Hi there. Really sorry for any discomfort caused this evening. The shortforming is due to more trains than usual being in for repair - Josh,2901744,2901745.0
GWR_005117,2901745,3,2901744,138898,customer,True,2017-11-29 07:47:40+00:00,@GWRHelp The train was short form but the platform displays were giving the wrong carriage number (5),2901746,2901743.0
GWR_005117,2901745,4,2901746,GWRHelp,company,False,2017-11-29 08:15:48+00:00,"@138898 Sorry to hear this - Sounds as though they were slow to update, I'll feed this back. Phil.",,2901744.0
GWR_005118,2725184,1,2725184,244731,customer,True,2017-11-20 12:57:04+00:00,@GWRHelp why is so hard to get decent support from you 🙄😒,2725182,
GWR_005118,2725184,2,2725182,GWRHelp,company,False,2017-11-20 12:58:03+00:00,@244731 Hello Zak. Can we help? - Jordan,2725183,2725184.0
GWR_005118,2725184,3,2725183,244731,customer,True,2017-11-20 12:59:29+00:00,"@GWRHelp Hopefully, just moved from Reading to Upminster and forgot to refund my season ticket. How can I process that now without driving all the way back to Reading. Can I get the refund processed at Paddington?",2725185,2725182.0
GWR_005118,2725184,4,2725185,GWRHelp,company,False,2017-11-20 13:01:13+00:00,@244731 You can hand it in at Paddington and they will send it to Reading. The refund will only be calculated from the date it is submitted though. Lewis,2725186,2725183.0
GWR_005118,2725184,5,2725186,244731,customer,True,2017-11-20 13:01:54+00:00,@GWRHelp Is that submitted to Paddington? Or the day it reaches reading? Many thanks for an actual answer 🙌🏻🙌🏻,2725187,2725185.0
GWR_005118,2725184,6,2725187,GWRHelp,company,False,2017-11-20 13:04:14+00:00,"@244731 It will be from the date you hand it in at Paddington. You will need to fill out a refund form which the station will provid, this will confirm the date the ticket was surrendered so Reading are aware. Lewis",2725188,2725186.0
GWR_005118,2725184,7,2725188,244731,customer,True,2017-11-20 13:04:59+00:00,"@GWRHelp Ok great, thank you very much for the swift reply 👍🏻👍🏻👍🏻",2725189,2725187.0
GWR_005118,2725184,8,2725189,GWRHelp,company,False,2017-11-20 13:05:30+00:00,@244731 You're welcome. Lewis,,2725188.0
GWR_005119,1045419,1,1045419,251823,customer,True,2017-10-12 22:42:40+00:00,11:32 from Twyford to Henley cancelled. @gwrhelp you are an utter disappointment. I waited for 30 mins the cancelled. Now in £20 taxi...,1045417,
GWR_005119,1045419,2,1045417,251823,customer,True,2017-10-12 22:55:56+00:00,"@GWRHelp @gwrhelp like your trains this week, you have given up. £30 taxi. How do I claim back.","1045415,1045418",1045419.0
GWR_005119,1045419,3,1045418,GWRHelp,company,False,2017-10-12 23:00:55+00:00,@251823 Hi. Apologies for the delay to your journey. I'm afraid we don't cover consequential losses under our passenger charter. 1/2  Rach,1791593,1045417.0
GWR_005119,1045419,4,1045415,GWRHelp,company,False,2017-10-12 23:01:34+00:00,@251823 The next available service from Twyford to Henley-on-Thames will be the 00:03 service. 2/2 Rach,1045416,1045417.0
GWR_005119,1045419,5,1791593,251823,customer,True,2017-10-12 23:02:21+00:00,@GWRHelp You are an idiot.,,1045418.0
GWR_005119,1045419,6,1045416,251823,customer,True,2017-10-12 23:04:12+00:00,@GWRHelp Thank you for the pointless information. I expect very little for @gwrhelp.,,1045415.0
GWR_005120,1941556,1,1941556,155835,customer,True,2017-11-30 19:41:10+00:00,@GWRHelp 19.36 Paddington to Maidenhead delayed by 15 mins because the driver is on his break. Are you serious? WTF #gwrfail,1941554,
GWR_005120,1941556,2,1941554,GWRHelp,company,False,2017-11-30 20:03:31+00:00,"@155835 Hi. Sorry for this. They were delayed from a previous journey. As with most driving jobs, they are legally required to have a rest break after a certain amount of time. Lewis",1941555,1941556.0
GWR_005120,1941556,3,1941555,155835,customer,True,2017-11-30 20:05:30+00:00,"@GWRHelp no contingency with GWR, huge issue with poor management and lack of accountability.",,1941554.0
GWR_005121,1758866,1,1758866,152888,customer,True,2017-11-07 17:07:21+00:00,"@GWRHelp 17.06 from BTM again only 2 carriages. Once again, appalling 'service' - usual pithy excuses?",1758864,
GWR_005121,1758866,2,1758864,GWRHelp,company,False,2017-11-07 17:28:18+00:00,@152888 Hi Graham. Apologies for the difficult conditions again. More carriages will be available soon. Lewis,1758865,1758866.0
GWR_005121,1758866,3,1758865,152888,customer,True,2017-11-07 17:33:52+00:00,@GWRHelp When you we get these carriages on this line?,1758867,1758864.0
GWR_005121,1758866,4,1758867,GWRHelp,company,False,2017-11-07 17:36:08+00:00,@152888 Once our maintenance teams complete repairs that are currently being made. There isn't a timeframe for this at present Graham - Josh,,1758865.0
GWR_005122,1271598,1,1271598,417695,customer,True,2017-10-16 06:28:24+00:00,@GWRHelp why is 7.07 from Theale only 7 cars. Again no announcement where my coach B reservation is. Unacceptable service,1271597,
GWR_005122,1271598,2,1271597,GWRHelp,company,False,2017-10-16 06:44:42+00:00,"@417695 Hello James. Sorry for the shorter train this morning, we are investigating. - Jordan",,1271598.0
GWR_005123,1604653,1,1604653,404341,customer,True,2017-10-17 08:59:40+00:00,Not impressed with the 09.38 Reading - Paddington being a 2 car Class 165 Turbo... Crammed in like sardines... @GWRHelp,1604651,
GWR_005123,1604653,2,1604651,GWRHelp,company,False,2017-10-17 10:26:00+00:00,@404341 Hi David. Many apologies for the discomfort this morning. Rach,1604652,1604653.0
GWR_005123,1604653,3,1604652,404341,customer,True,2017-10-17 10:50:34+00:00,@GWRHelp Just a bit of a comedown from the IET yesterday morning!,,1604651.0
GWR_005124,2124641,1,2124641,625756,customer,True,2017-11-08 17:11:21+00:00,@gwrhelp Why have off-peak fares increased so much? I visit my dad in WSM every month. 2-3 months ahead that used to cost £10.55 e/w with Railcard. Now £27.50! More than double! Why?,2124640,
GWR_005124,2124641,2,2124640,GWRHelp,company,False,2017-11-08 17:18:54+00:00,"@625756 Hi Hilary, can you advise the full journey you are making including departure time please? -Andy",,2124641.0
GWR_005125,2551293,1,2551293,724793,customer,True,2017-11-16 14:23:44+00:00,@GWRHelp having trouble booking online tickets Bath to London on Nov 27 - is there engineering?,2551291,
GWR_005125,2551293,2,2551291,GWRHelp,company,False,2017-11-16 14:26:52+00:00,"@724793 Hello Kate. Tickets are available, what are the journey details please? - Jordan","2551292,2551290",2551293.0
GWR_005125,2551293,3,2551292,724793,customer,True,2017-11-16 14:32:13+00:00,"@GWRHelp Thanks, online it said no trains found - I need Bath Spa 7.43 to Paddington, then back about 18.00. Looked like could be used Bath to Swindon but I couldn't tell exactly when they started",2551302,2551291.0
GWR_005125,2551293,4,2551302,GWRHelp,company,False,2017-11-16 14:38:21+00:00,@724793 Both services are in operation and no upgrade work is taking place. I've got the journey details here: https://t.co/QO059odlis - Jordan,,2551292.0
GWR_005125,2551293,5,2551290,724793,customer,True,2017-11-16 14:43:57+00:00,"@GWRHelp Great, thanks",2551289,2551291.0
GWR_005125,2551293,6,2551289,GWRHelp,company,False,2017-11-16 14:49:50+00:00,@724793 You're welcome! - Jordan,,2551290.0
GWR_005126,2371591,1,2371591,555197,customer,True,2017-11-13 18:06:56+00:00,So I requested an aisle table seat facing direction of travel on @GWRHelp. This train is totally empty. And yet this is the seat you reserve? Window seat facing backwards no table. Why bother placing the slip!? It even says face on slip! https://t.co/jaXoO16UWF,2371590,
GWR_005126,2371591,2,2371590,GWRHelp,company,False,2017-11-13 18:13:14+00:00,@555197 Hello Brendan. The train is running in reverse formation today. I am sorry we couldn't meet your preference with a table seat. - Jordan,2371589,2371591.0
GWR_005126,2371591,3,2371589,555197,customer,True,2017-11-14 00:00:16+00:00,"@GWRHelp Sorry but you're intentionally missing the point:

My Preferences:
Aisle or Window: W
Table or airline: T
Facing or reverse: F

You LITERALLY gave me exact opposite of EVERYTHING I reserved. 
Re ""unable to accommodate"" Train was EMPTY, mine was only reservation in all of carriage",2371587,2371590.0
GWR_005126,2371591,4,2371587,GWRHelp,company,False,2017-11-14 00:03:54+00:00,@555197 It looks like the train ran in reverse formation. Our seat reservation system normally works very well so I'm sorry this wasn't the case when you travelled earlier. I'm glad there were plenty of spare seats for you to choose a different one,2371588,2371589.0
GWR_005126,2371591,5,2371588,555197,customer,True,2017-11-14 00:28:26+00:00,"@GWRHelp Thanks! Just wanted to highlight bizarreness of it, in that it gave opposite of booking [made directly] in every regard. Worth preventing :)",,2371587.0
GWR_005127,700627,1,700627,287215,customer,True,2017-11-23 14:53:37+00:00,"@GWRHelp looking at trains from Swindon to London on Sunday 26th. Via @121203 one service, the 10:41 is direct. Is this correct?",700626,
GWR_005127,700627,2,700626,GWRHelp,company,False,2017-11-23 16:11:25+00:00,@287215 @121203 Hi Sean. It will take longer than normal because it will be diverted but yes it is direct. Rach,,700627.0
GWR_005128,1074358,1,1074358,175725,customer,True,2017-10-23 16:31:44+00:00,#GWRNewTrains #gwr @GWRHelp how useless a company can be? Ask the experts GWR,1074356,
GWR_005128,1074358,2,1074356,GWRHelp,company,False,2017-10-23 16:32:41+00:00,"@175725 Hi Lily, the 17:10 was 24 minutes late in to Maidenhead should be on the move soon. -Andy","1074357,1074354",1074358.0
GWR_005128,1074358,3,1074354,175725,customer,True,2017-10-23 16:33:41+00:00,@GWRHelp Are you sure? Two empty trains just passed Burnham empty...,"1074353,1074355",1074356.0
GWR_005128,1074358,4,1074357,175725,customer,True,2017-10-23 16:35:46+00:00,@GWRHelp Andy even you don't know what is going on in the #Gwr. Imagine your customers,,1074356.0
GWR_005128,1074358,5,1074353,GWRHelp,company,False,2017-10-23 16:36:03+00:00,@175725 Apologies it's now running fast to London so won't call Burnham. Next train 17:38. -Andy,,1074354.0
GWR_005128,1074358,6,1074355,175725,customer,True,2017-10-23 16:36:42+00:00,@GWRHelp Which is delayed.,,1074354.0
GWR_005129,1574124,1,1574124,485145,customer,True,2017-11-04 13:28:01+00:00,@GWRHelp Can I have a response to my tweet below please. https://t.co/gCmxIUvs0h,1574123,
GWR_005129,1574124,2,1574123,GWRHelp,company,False,2017-11-04 13:31:30+00:00,@485145 Hello Robert. Can you confirm the service you are referring to please? We wouldn't compensate for planned replacement service. - Jordan,1574122,1574124.0
GWR_005129,1574124,3,1574122,485145,customer,True,2017-11-04 14:19:13+00:00,@GWRHelp Train from Cardiff to Bristol. 16/10/207,1574121,1574123.0
GWR_005129,1574124,4,1574121,GWRHelp,company,False,2017-11-04 14:27:41+00:00,@485145 You can contact a Customer Service Team to investigate historical data regarding the cause of disruption. - Jordan,,1574122.0
GWR_005130,1940746,1,1940746,577187,customer,True,2017-10-29 17:40:32+00:00,"So we will now get back to Chipp at least 30mins later than if we'd been advised properly, and could've used the toilets.
@GWRHelp muppets",1940745,
GWR_005130,1940746,2,1940745,GWRHelp,company,False,2017-10-29 18:20:38+00:00,@577187 Sorry for the difficulty you've experienced Martin. The 1743 has been delayed by a fault on a train in front of this one. Phil.,1940743,1940746.0
GWR_005130,1940746,3,1940743,577187,customer,True,2017-10-29 20:30:41+00:00,"@GWRHelp It wasn't that that was the problem, nor the cancellation of the 17.18, it was being wrongly told that our only option was the bus!","1940742,1940744",1940745.0
GWR_005130,1940746,4,1940742,GWRHelp,company,False,2017-10-29 21:39:48+00:00,"@577187 1/2 I do appreciate that. Services can be reinstated after being cancelled, for example if the train in front is moved sooner than expected",,1940743.0
GWR_005130,1940746,5,1940744,GWRHelp,company,False,2017-10-29 21:40:01+00:00,@577187 2/2 We will run all services whenever possible so will reinstate if we can. Apologies this info was not available when you travelled. Phil.,,1940743.0
GWR_005131,1787768,1,1787768,126218,customer,True,2017-11-14 17:03:10+00:00,@GWRHelp I’m on the delayed train to PZ between Exter and Newton Abbot husband rang to say train not stop at St Germans but there has been no announcement can u clarify,1787766,
GWR_005131,1787768,2,1787766,GWRHelp,company,False,2017-11-14 17:11:19+00:00,"@126218 Hello Sue. There has been an alteration due to the delay to this service, the train will not be calling at Saltash and St Germans tonight. - Jordan",1787767,1787768.0
GWR_005131,1787768,3,1787767,126218,customer,True,2017-11-14 17:12:38+00:00,@GWRHelp There was NO announcement on the train so others don’t know!!!! I only know as my husband phoned me he was due to pick me up at SG station!!,1787769,1787766.0
GWR_005131,1787768,4,1787769,GWRHelp,company,False,2017-11-14 17:21:36+00:00,"@126218 I've spoken to our Control Team, an announcement will be made shortly aboard. We've arrange an additional stop on another service departing Plymouth 1755. - Jordan",1787770,1787767.0
GWR_005131,1787768,5,1787770,126218,customer,True,2017-11-14 17:22:07+00:00,@GWRHelp Thank you,,1787769.0
GWR_005132,530999,1,530999,242982,customer,True,2017-12-02 09:25:03+00:00,On this day in 2016 I had my last shift tweeting for @gwrhelp. Time has gone by so quickly.,"530997,531002,531003,531004,531005",
GWR_005132,530999,2,530997,GWRHelp,company,False,2017-12-02 09:46:39+00:00,@242982 You need a wee social media cake to celebrate Ollie. :P Rachel,530998,530999.0
GWR_005132,530999,3,530998,242982,customer,True,2017-12-02 09:48:04+00:00,@GWRHelp It's a good idea. Treating myself to seeing my friend in a panto this evening. Hope you're well!,531000,530997.0
GWR_005132,530999,4,531000,GWRHelp,company,False,2017-12-02 10:46:12+00:00,@242982 Lovely! Have a great evening! Not bad thanks. :) Hope the training is going well. Rachel,531001,530998.0
GWR_005132,530999,5,531001,242982,customer,True,2017-12-02 11:22:25+00:00,@GWRHelp Thank you. So far so good!,,531000.0
GWR_005132,530999,6,531002,,company,,,,,
GWR_005132,530999,7,531003,,company,,,,,
GWR_005132,530999,8,531004,,company,,,,,
GWR_005132,530999,9,531005,,company,,,,,
